Date,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Turnover ₹,No. of Trades,Deliverable Qty,Last Price,Average Price,Symbol,Series
2016-12-26,1176.0,1301.0,1168.4,1175.0,5701548,6840707781.75,98329,"5,83,5663,51,3307,62,0002,65,5633,84,5307,50,91626,2446,53,660","1,177.30",1222.98,HDFCBANK,IL
2017-01-02,1179.3,1212.0,1173.9,1197.1,6820787,8143303283.3,144148,"9,45,21811,19,13015,35,4905,88,5465,31,525","1,198.05",1194.258,HDFCBANK,IL
2017-01-09,1200.8,1286.5,1183.1,1195.2,7297515,8714514630.0,150932,"5,74,03412,27,79111,38,9292,75,0008,78,45450,0006,09,266","1,194.60",1213.4642857142858,HDFCBANK,IL
2017-01-16,1196.2,1355.0,1195.3,1247.65,7056508,8742611184.5,126265,"7,43,09114,57,6131,97,1723,22,3146,41,5915,03,8085,60,059","1,249.40",1261.287142857143,HDFCBANK,IL
2017-01-23,1247.0,1256.0,1230.0,1244.65,7605207,9428039535.25,83281,"6,45,8738,30,7006,68,53211,31,9297,75,795","1,247.90",1240.836,HDFCBANK,IL
2017-01-30,1250.0,1460.0,1249.25,1284.95,9703384,12442862565.5,159487,"13,17,4291,83,94527,29,46512,36,3749,21,282","1,283.00",1314.768,HDFCBANK,IL
2017-02-06,1282.4,1524.0,1277.0,1524.0,9307894,12200021965.05,170119,"11,19,63517,32,3149,60,79511,77,1194,58,2286,63,29325,000",-,1362.5314285714285,HDFCBANK,IL
2017-02-13,1490.5,1490.5,1292.55,1310.2,4729365,6175001734.65,77868,"1,6695,48,8397,72,1276,97,1085,19,9273,54,175","1,311.25",1336.535,HDFCBANK,IL
2017-02-20,1314.0,1471.0,1304.0,1471.0,106864903,151179174479.0,665116,"3,88,4758,60,7637,86,0976,66,96,8312,14,05911,27,25040,000",-,1382.6000000000001,HDFCBANK,IL
2017-02-27,1406.05,1462.0,1378.6,1393.6,17148034,24267086104.1,149237,"7,22,8519,00,0006,82,30533,14,74457,92,8712,50,0006,29,694","1,390.00",1424.7785714285715,HDFCBANK,IL
2017-03-06,1440.0,1440.0,1369.0,1380.75,4345920,6025202971.65,91875,"50,0004,19,5985,27,0636,42,6373,62,3256,90,390","1,381.85",1394.2333333333333,HDFCBANK,IL
2017-03-13,1382.25,1440.0,1376.2,1400.1,4216260,5876587388.95,94338,"5,27,79850,0006,13,62550,0005,13,578-10,44,220","1,407.45",1407.1442857142858,HDFCBANK,IL
2017-03-20,1422.1,1473.0,1406.65,1473.0,7339632,10454422158.3,102174,"12,93,7097,89,5548,65,62459,8515,12,24816,74,2932,44,832",-,1435.3257142857144,HDFCBANK,IL
2017-03-27,1434.0,1460.0,1404.05,1409.85,13080789,18738839528.4,110992,"10,26,3189,09,2309,10,3671,98,7085,71,93754,31,3149,64,011","1,411.95",1433.8457142857144,HDFCBANK,IL
2017-04-03,1455.0,1479.95,1413.1,1433.2,20155992,29207970411.7,171826,"-16,36,84816,28,98257,74,27837,66,31514,74,5125,75,290","1,430.90",1442.18,HDFCBANK,IL
2017-04-10,1435.25,1471.5,1425.05,1434.15,11737683,16991652192.2,98466,"9,50,92267,60,00010,41,7867,59,0584,61,930","1,435.00",1440.734,HDFCBANK,IL
2017-04-17,1434.0,1491.0,1428.25,1436.8,5567661,8036864498.0,87883,"7,83,5443,30,0004,69,6952,72,0009,83,76613,23,652","1,439.55",1455.845,HDFCBANK,IL
2017-04-24,1481.0,1565.0,1438.0,1565.0,12859731,19191431614.199997,221495,"24,0005,41,3196,48,9969,91,15514,77,59127,09,08129,891",-,1487.4785714285715,HDFCBANK,IL
2017-05-01,1535.05,1573.95,1468.45,1546.5,9617945,14926621463.1,154663,"15,40,2339,86,78925,92,4988,86,321","1,545.00",1548.4450000000002,HDFCBANK,IL
2017-05-08,1547.0,1567.0,1522.6,1534.8,4568795,7014742453.65,115996,"6,54,9783,29,25531,0007,68,7763,22,0766,03,334","1,532.60",1541.085,HDFCBANK,IL
2017-05-15,1534.8,1583.0,1532.65,1583.0,4971052,7695279968.85,96531,"5,95,7303,08,0476,28,8639,95,6153,09,2823,42,000",-,1552.25,HDFCBANK,IL
2017-05-22,1555.0,1600.0,1545.25,1576.0,5566079,8725367731.7,110919,"3,47,7343,67,93150,0005,18,1016,80,0002,96,6808,65,0004,13,491","1,579.00",1571.99875,HDFCBANK,IL
2017-05-29,1590.25,1648.0,1562.0,1631.9,10500835,16878623895.4,192248,"1,73,0004,89,6286,15,9094835,85,0412,50,0007,54,4824,51,3229,24,191","1,626.65",1603.1844444444444,HDFCBANK,IL
2017-06-05,1630.0,1658.0,1616.15,1658.0,5118186,8350043589.5,98788,"5,92,3439,26,6984,81,72916,0003,90,83857,5003,27,2181,00,000",-,1636.72375,HDFCBANK,IL
2017-06-12,1635.0,1676.0,1630.0,1665.0,5370071,8868622003.55,150121,"9,21,5314,47,9485,82,5808,78,3896,58,97599,481",-,1652.8316666666667,HDFCBANK,IL
2017-06-19,1661.75,1696.0,1653.6,1692.9,6175227,10329258202.05,127416,"8,31,7717,14,32311,70,3005,30,6565,83,8586005,81,131","1,690.70",1671.2242857142858,HDFCBANK,IL
2017-06-26,1690.0,1716.0,1675.2,1692.0,6395657,10847784784.6,123668,"6,75,2743,38,6264,35,7775,40,0008,70,9343,80,0008,35,3083,01,000",-,1697.495,HDFCBANK,IL
2017-07-03,1689.0,1705.0,1643.0,1658.6,11556219,19382878561.8,166758,"9,66,81346,45,2347,59,35143,00015,15,3356,86,2175,55,332","1,660.00",1669.1142857142856,HDFCBANK,IL
2017-07-10,1660.25,1748.0,1645.0,1676.35,4838812,8027861819.6,140797,"6,29,96636,7057,45,3058,26,1029,89,1811,89,620","1,674.00",1659.555,HDFCBANK,IL
2017-07-17,1677.55,1732.0,1658.55,1682.35,7624347,12923050277.95,158619,"6,83,66914,09,4098,07,6822,08,9562,35,0007,94,284-2,45,4083,82,911","1,685.00",1695.7222222222222,HDFCBANK,IL
2017-07-24,1679.7,1755.0,1677.35,1735.1,8633626,14790533579.15,214911,"2,75,1444,96,4954,75,7551,18,7284,38,8411,25,00017,76,089","1,736.20",1716.1571428571428,HDFCBANK,IL
2017-07-31,1791.5,1825.0,1732.5,1784.4,12684334,22454628244.6,247394,"21,81614,01,30624,60,85327,76,5632,22,00013,81,677111,01,211","1,782.00",1778.0188888888888,HDFCBANK,IL
2017-08-07,1781.85,1825.0,1766.15,1788.55,6675482,11943743757.6,159821,"13,31,14710,73,2621,35,0005,32,4554,92,3011,30,7572,58,332","1,788.95",1795.6028571428571,HDFCBANK,IL
2017-08-14,1792.1,1810.0,1731.15,1757.2,6519788,11484512192.1,150818,"4,80,6071,48,0903,67,1238,24,1729,33,8831,14,0003,81,974","1,756.00",1769.3214285714287,HDFCBANK,IL
2017-08-21,1762.35,1789.8,1738.2,1743.2,4399722,7749003879.75,123369,"5,48,1434,30,5815,91,1506,52,267","1,742.15",1759.98,HDFCBANK,IL
2017-08-28,1751.3,1781.0,1736.8,1762.25,5297914,9323585882.1,137664,"10,38,5334,49,5824,08,9635,84,5391,64,586","1,759.75",1763.566,HDFCBANK,IL
2017-09-04,1759.0,1781.45,1738.0,1770.0,5503456,9696777676.85,130687,"6,57,4653,40,0111,89,7808,44,78765,0002,40,8565,27,482-",-,1766.65125,HDFCBANK,IL
2017-09-11,1757.0,1829.0,1738.0,1823.35,9868659,17611818087.35,199728,"4,39,2718,69,6266,05,8063,25,69712,34,3235,00,00017,33,975","1,822.00",1781.8600000000001,HDFCBANK,IL
2017-09-18,1827.7,1864.45,1818.3,1860.45,6972333,12847090332.15,181173,"9,19,9256,57,07550,0005,57,2094,87,6457,54,277","1,860.00",1843.6983333333335,HDFCBANK,IL
2017-09-25,1864.9,1870.0,1792.6,1799.75,9204867,16828669076.95,240501,"6,84,46772,0005,79,36187,90010,06,0981,12,00014,91,25018,8074,15,94917,35,249","1,798.80",1837.3220000000001,HDFCBANK,IL
2017-10-02,1789.05,1840.0,1763.3,1805.7,13610012,24366210600.0,275837,"20,89,8182,50,00011,87,3032,00,00037,94,7921,00010,16,550","1,800.05",1793.0557142857142,HDFCBANK,IL
2017-10-09,1808.0,1821.0,1790.5,1795.5,5336410,9624039020.7,151136,"5,89,94712,15,2554,27,0381,92,19132,0003,76,1285,20,471","1,795.15",1803.6657142857143,HDFCBANK,IL
2017-10-16,1800.0,1873.25,1787.6,1857.15,6102558,11121443366.35,142860,"63,7615,16,9259,02,4336,50,1219,21,3942,82,082","1,854.15",1820.3400000000001,HDFCBANK,IL
2017-10-23,1850.0,1875.0,1836.05,1866.25,4139913,7695448746.15,78646,"2,86,7961,03,57611,02,3644,54,93569,0025,81,8851,15,746",-,1858.435714285714,HDFCBANK,IL
2017-10-30,1870.0,1879.6,1757.85,1815.0,18928496,34184687695.55,501560,"58,0008,48,58033,43,49049,74,1321,15,00011,18,9841,50,0008,80,144","1,815.75",1812.005,HDFCBANK,IL
2017-11-06,1811.5,1860.0,1799.25,1860.0,5893643,10740722735.95,214858,"7,22,9145,73,0027,39,3015,61,5018,21,9441,206",-,1827.8933333333334,HDFCBANK,IL
2017-11-13,1838.0,1844.95,1795.0,1813.55,6340765,11560729633.05,123560,"13,96,0484,98,9601,10,0003,81,32815,25,4225,29,394","1,814.25",1824.945,HDFCBANK,IL
2017-11-20,1815.9,1839.7,1788.0,1838.15,6042733,10952134876.9,167975,"8,98,60836,48211,77,1811,00,0006,31,8917,97,0133,36,543","1,836.05",1812.3514285714284,HDFCBANK,IL
2017-11-27,1854.5,1862.0,1836.1,1857.55,5061100,9363962994.5,167604,"3343,49,6089,44,3194,92,9909,79,7686,22,801","1,860.15",1850.3866666666665,HDFCBANK,IL
2017-12-04,1856.0,1875.5,1830.1,1834.1,5415379,10061227925.75,174876,"9,21,2674,76,5577,70,8045,98,5566,29,502","1,836.30",1857.306,HDFCBANK,IL
2017-12-11,1826.0,1853.0,1799.0,1843.0,7866354,14366504825.25,211840,"5,46,35111,64,4946,26,0803,40,00014,82,2204,90,1248,57,750",-,1824.5285714285715,HDFCBANK,IL
2017-12-18,1849.1,1899.0,1809.3,1878.95,11244857,20849602238.6,182050,"3,15,40627,32,6422,70,7624,41,60674,90218,45,71315,58,319","1,878.40",1848.8771428571429,HDFCBANK,IL
2017-12-25,1879.8,1903.1,1861.75,1876.65,6430609,12080509781.9,222547,"6,66,37013,03,73910,59,3443436,09,701","1,874.65",1876.1419999999998,HDFCBANK,IL
2018-01-01,1881.0,1882.8,1850.5,1854.5,7975497,14904121593.800001,148212,"11,86,0615,69,93913,73,46310,59,41612,22,191","1,855.00",1868.0459999999998,HDFCBANK,IL
2018-01-08,1886.05,1886.05,1851.2,1866.0,5559634,10368675811.55,122700,"2,80,0007,37,3187,65,7513,03,9953,00,4933,94,24775,0007,92,7711,10,000",-,1867.77,HDFCBANK,IL
2018-01-15,1862.0,1904.4,1855.0,1897.75,7875416,14773060127.6,191529,"9,59,5031,52,0008,80,7606,22,4105,66,52916,38,414","1,893.05",1868.8966666666665,HDFCBANK,IL
2018-01-22,1910.0,2040.0,1885.25,1963.35,12065309,23397871897.0,314638,"2,10,0008,27,5553,46,15014,99,3861,50,0008,61,137-9,61,425","1,962.50",1946.215,HDFCBANK,IL
2018-01-29,1965.0,2039.5,1943.3,1999.65,6799481,13417471814.6,143629,"7,26,9956,98,3541,00,00011,65,55312,49,653","2,000.60",1983.17,HDFCBANK,IL
2018-02-05,1997.8,2015.0,1905.85,1913.85,8783809,17334044620.65,228452,"10,57,27210,45,0317,01,69912,31,46413,85,911","1,918.00",1975.784,HDFCBANK,IL
2018-02-12,1860.0,1936.0,1836.3,1876.65,9329533,17471191789.7,260980,"12,79,1893,30,0001,20,4639,93,2895,59,9661,10,0008,37,5187,00,531","1,880.00",1886.60375,HDFCBANK,IL
2018-02-19,1889.8,1897.9,1859.05,1878.2,3932621,7405167686.25,112494,"5,17,6247,42,3023,55,5094,57,562","1,880.00",1883.0875,HDFCBANK,IL
2018-02-26,1884.75,1914.8,1841.55,1911.55,7239092,13512454227.45,154358,"5,82,3623,52,34816,40,9885,53,3156,92,072","1,912.50",1871.714,HDFCBANK,IL
2018-03-05,1914.75,1921.75,1858.25,1901.0,4465903,8433889626.45,141720,"7,64,7025,33,9174,92,1154,82,1543,29,654",-,1889.154,HDFCBANK,IL
2018-03-12,1870.0,1879.9,1828.5,1867.25,7512835,13921945415.0,164539,"5,87,4017,86,9908,41,8229,15,6005,83,40511,56,796","1,866.30",1853.0933333333332,HDFCBANK,IL
2018-03-19,1867.45,1900.0,1843.15,1880.0,8010038,14934696856.95,208895,"6,96,9185,09,6458,02,3881,30,93310,68,95512,10,6892,76,457",-,1871.4371428571428,HDFCBANK,IL
2018-03-26,1845.1,1917.0,1833.5,1893.45,8698087,16179408147.2,226155,"4,53,8489,47,1808,56,6791,01,6518,86,13260,767-15,73,073","1,896.20",1872.8425,HDFCBANK,IL
2018-04-02,1893.8,1975.0,1876.0,1931.2,6274678,11933019362.55,119603,"7,97,28112,05,14111,57,1031,96,3666,56,967","1,931.90",1914.488,HDFCBANK,IL
2018-04-09,1923.95,1997.0,1878.45,1997.0,6498187,12502147142.7,202049,"5,92,0294,56,68550,0006,05,87411,36,44820,0004,66,9735,41,19997,632",-,1942.331111111111,HDFCBANK,IL
2018-04-16,1970.0,1972.0,1905.4,1942.1,7129870,13819445882.15,194735,"1,0009,47,2523,82,50215,50,0006,30,0004,76,4963,94,3983,18,462","1,943.50",1941.86375,HDFCBANK,IL
2018-04-23,1943.5,1979.0,1860.3,1935.75,8964728,17457106505.25,225681,"3,54,2863,45,9776,60,8324,56,50117,92,05010,03,096","1,939.50",1948.13,HDFCBANK,IL
2018-04-30,1935.0,1980.0,1911.25,1944.3,7545389,14599687041.35,188349,"4,66,0474,68,6042,02,3779,07,5158,25,7925,20,0006,49,513","1,945.10",1944.2085714285713,HDFCBANK,IL
2018-05-07,1950.0,2100.0,1946.0,2100.0,5849608,11541491774.050001,159222,"9,38,1083,65,26510,84,5587,81,46612",-,1998.0700000000002,HDFCBANK,IL
2018-05-14,2142.0,2142.0,1954.6,2021.75,8395354,16833935653.95,187243,"15,51511,49,02121,7456,18,1939,43,3872,30,7378,79,7127,77,4696,63,572","2,024.00",2035.0133333333333,HDFCBANK,IL
2018-05-21,2160.0,2160.0,1986.05,2030.0,10293661,20978076946.65,222399,"1,52,18912,89,13111,09,10710,76,3687,47,2752,00,0006,60,9827,11,8643,50,000",-,2056.6233333333334,HDFCBANK,IL
2018-05-28,1998.7,2052.0,1956.35,2042.2,6017734,12020684048.7,194376,"5,82,9227,33,7123,43,8746,09,7856,12,923","2,038.25",1997.5520000000001,HDFCBANK,IL
2018-06-04,2038.0,2202.0,2016.3,2087.0,39762057,83604305255.8,595384,"3,36,0565,05,09941,03,32825,00015,32,1181,39,14,6232,85,779",-,2100.421428571429,HDFCBANK,IL
2018-06-11,2050.0,2079.8,2023.0,2042.3,12680858,26065227324.5,443196,"20,76,33615,79,51615,74,4128,84,69511,38,924","2,041.75",2055.066,HDFCBANK,IL
2018-06-18,2051.9,2060.0,2009.1,2030.0,12207344,24836830319.25,432119,"8,71,91313,53,016129,13,89118,36,18411,49,3031,00,340",-,2037.3514285714284,HDFCBANK,IL
2018-06-25,2024.95,2097.8,2019.3,2094.95,12096221,24863012346.1,478790,"17,09,01515,68,97117,71,9019,35,82510,66,469","2,094.95",2058.188,HDFCBANK,IL
2018-07-02,2086.05,2140.0,2063.25,2073.25,23786343,50321287319.75,665143,"14,88,07037,97,5712565,46,67937,62,19916,33,841","2,069.85",2107.92,HDFCBANK,IL
2018-07-09,2073.25,2135.55,2065.6,2125.65,9250175,19492914307.8,400680,"11,33,4298,67,40916,34,93213,94,0369,57,033","2,126.40",2105.668,HDFCBANK,IL
