Date,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Turnover ₹,No. of Trades,Deliverable Qty,Last Price,Average Price,Symbol,Series
2015-03-30,700.75,718.45,687.2,702.2,8472488,5972984897.45,198501,"4,44,3565,81,07414,89,40612,47,9209,04,847",702.5,705.838,CIPLA,EQ
2015-04-06,705.0,739.1,700.25,735.65,6419114,4597953815.5,122939,"14,49,9779,75,98912,58,018",734.6,715.5,CIPLA,EQ
2015-04-13,740.0,746.1,691.0,712.4,8857392,6381743150.05,188154,"7,53,74510,28,2366,05,6776,74,9105,43,833",712.8,719.8,CIPLA,EQ
2015-04-20,713.45,717.0,658.55,660.0,7539635,5141305288.35,160355,"9,12,3238,02,52013,03,52911,07,503",659.65,682.6625,CIPLA,EQ
2015-04-27,660.0,668.8,621.25,628.45,10839822,7074339280.4,248096,"9,49,6859,39,98526,01,3676,92,9916,61,328",627.0,649.3199999999999,CIPLA,EQ
2015-05-04,625.0,681.1,618.75,673.7,8596972,5526221815.2,191887,"6,24,0846,13,70916,32,37211,67,851",674.0,639.4075,CIPLA,EQ
2015-05-11,674.6,675.65,620.4,666.1,12605529,8204273212.3,269654,"11,04,07322,14,0658,97,27513,96,21811,52,298",668.05,651.538,CIPLA,EQ
2015-05-18,665.25,695.95,654.25,685.55,9037151,6109522043.1,200961,"16,17,1769,25,56910,89,5974,47,9043,21,341",686.75,677.494,CIPLA,EQ
2015-05-25,683.5,693.9,657.2,660.2,5844027,3950449266.4,133550,"2,08,3222,76,5288,11,4115,66,1506,83,761",659.1,677.5020000000001,CIPLA,EQ
2015-06-01,662.0,672.75,639.8,662.1,11599502,7597482978.25,208497,"4,84,9728,72,77913,76,38818,01,13710,58,977",662.0,656.26,CIPLA,EQ
2015-06-08,666.0,667.8,609.0,614.7,6528066,4135541623.75,171192,"7,99,0683,45,2093,30,6775,25,5576,94,247",612.0,633.146,CIPLA,EQ
2015-06-15,608.0,610.0,571.25,585.7,8551185,5028046432.0,225633,"8,65,5438,81,15710,53,8579,77,2006,04,044",584.25,588.11,CIPLA,EQ
2015-06-22,583.0,622.6,575.7,613.5,10575326,6410994686.349999,223615,"8,39,07016,85,9388,14,05810,19,6177,50,942",613.15,604.908,CIPLA,EQ
2015-06-29,618.5,634.2,600.0,610.95,8415335,5204369720.6,152778,"6,37,7846,64,60613,63,97013,32,0725,88,821",609.0,618.424,CIPLA,EQ
2015-07-06,607.2,655.95,606.55,653.7,8417393,5303403748.25,194872,"15,86,8577,72,8754,56,3154,01,1657,33,926",654.75,630.8280000000001,CIPLA,EQ
2015-07-13,654.9,664.9,631.7,661.25,6534269,4235744086.4,151936,"5,01,2844,18,1915,36,1127,05,0704,53,730",663.6,648.342,CIPLA,EQ
2015-07-20,663.75,691.45,660.25,683.1,5036677,3403205271.6,110459,"4,13,6872,71,6346,95,3887,07,6583,36,539",681.55,675.496,CIPLA,EQ
2015-07-27,683.0,688.75,660.1,675.35,5177339,3505452115.45,120813,"3,60,2748,50,7024,04,6465,76,3122,72,035",674.5,677.106,CIPLA,EQ
